"","transponder","yday","box","date_","time_","april_day","sunrise","em_time","ID"
"1153","89F0000000008001",113,32,"2021-04-23",4.05,23,4.21555555555556,-9.93333333333355,"B5A9149"
"1154","89F0000000008001",115,32,"2021-04-25",3.87583333333333,25,4.15611111111111,-16.8166666666666,"B5A9149"
"1155","8B30000000008001",97,246,"2021-04-07",4.72277777777778,7,4.7275,-0.283333333333324,"B4X8989"
"1156","8B30000000008001",99,246,"2021-04-09",4.45972222222222,9,4.66055555555556,-12.0500000000003,"B4X8989"
"1157","8B30000000008001",100,246,"2021-04-10",4.40944444444444,10,4.6275,-13.0833333333334,"B4X8989"
"1158","8B30000000008001",101,246,"2021-04-11",4.37888888888889,11,4.59444444444444,-12.9333333333331,"B4X8989"
"1159","8B30000000008001",104,246,"2021-04-14",4.29555555555556,14,4.49666666666667,-12.0666666666668,"B4X8989"
"1160","8B30000000008001",105,246,"2021-04-15",4.13666666666667,15,4.46444444444444,-19.6666666666664,"B4X8989"
"1161","8B30000000008001",106,246,"2021-04-16",4.28194444444444,16,4.4325,-9.03333333333331,"B4X8989"
"1162","8B30000000008001",117,246,"2021-04-27",4.05416666666667,27,4.09777777777778,-2.61666666666676,"B4X8989"
"1163","8B30000000008001",119,246,"2021-04-29",1.85944444444444,29,4.04083333333333,-130.883333333333,"B4X8989"
"1164","8B30000000008001",120,246,"2021-04-30",3.76777777777778,30,4.01305555555556,-14.7166666666669,"B4X8989"
"1165","8B30000000008001",121,246,"2021-05-01",3.76833333333333,31,3.98527777777778,-13.0166666666668,"B4X8989"
"1166","8FA0000000008001",99,225,"2021-04-09",4.14194444444444,9,4.66055555555556,-31.1166666666669,"B4X1585"
"1167","8FA0000000008001",101,51,"2021-04-11",4.59222222222222,11,4.59444444444444,-0.133333333333034,"B4X1585"
"1168","8FA0000000008001",104,225,"2021-04-14",3.93333333333333,14,4.49666666666667,-33.8000000000002,"B4X1585"
"1169","8FA0000000008001",106,225,"2021-04-16",3.88333333333333,16,4.4325,-32.95,"B4X1585"
"1170","8FA0000000008001",121,225,"2021-05-01",3.25944444444444,31,3.98527777777778,-43.5500000000001,"B4X1585"
"1171","8FD0000000008001",91,118,"2021-04-01",4.46444444444444,1,4.93083333333333,-27.9833333333331,"B4X1039"
"1172","8FD0000000008001",92,118,"2021-04-02",4.45416666666667,2,4.89666666666667,-26.5500000000002,"B4X1039"
"1173","8FD0000000008001",93,118,"2021-04-03",4.47666666666667,3,4.86277777777778,-23.1666666666668,"B4X1039"
"1174","9110000000008001",102,169,"2021-04-12",4.29666666666667,12,4.56166666666667,-15.9000000000002,"B4X8349"
"1175","9110000000008001",103,169,"2021-04-13",4.13083333333333,13,4.52916666666667,-23.9000000000002,"B4X8349"
"1176","9110000000008001",105,169,"2021-04-15",4.10861111111111,15,4.46444444444444,-21.3499999999997,"B4X8349"
"1177","9110000000008001",108,169,"2021-04-18",4.03444444444444,18,4.36916666666667,-20.0833333333335,"B4X8349"
"1178","91C213A801AF0001",91,157,"2021-04-01",4.78444444444444,1,4.93083333333333,-8.78333333333311,"B4P8147"
"1179","91C213A801AF0001",92,157,"2021-04-02",4.83027777777778,2,4.89666666666667,-3.98333333333353,"B4P8147"
"1180","91C213A801AF0001",93,157,"2021-04-03",4.78527777777778,3,4.86277777777778,-4.65000000000019,"B4P8147"
"1181","91C213A801AF0001",94,157,"2021-04-04",4.78666666666667,4,4.82861111111111,-2.51666666666658,"B4P8147"
"1182","91C213A801AF0001",95,157,"2021-04-05",4.75888888888889,5,4.79472222222222,-2.14999999999991,"B4P8147"
"1183","91C213A801AF0001",96,157,"2021-04-06",4.67638888888889,6,4.76111111111111,-5.08333333333328,"B4P8147"
"1184","91C213A801AF0001",97,157,"2021-04-07",4.71,7,4.7275,-1.05,"B4P8147"
"1185","91C213A801AF0001",98,157,"2021-04-08",4.66055555555556,8,4.69388888888889,-2.00000000000005,"B4P8147"
"1186","91C213A801AF0001",99,157,"2021-04-09",4.64027777777778,9,4.66055555555556,-1.21666666666696,"B4P8147"
"1187","91C213A801AF0001",100,157,"2021-04-10",4.59972222222222,10,4.6275,-1.66666666666671,"B4P8147"
"1188","91C213A801AF0001",101,157,"2021-04-11",4.52666666666667,11,4.59444444444444,-4.06666666666634,"B4P8147"
"1189","91C213A801AF0001",107,157,"2021-04-17",4.39861111111111,17,4.40083333333333,-0.133333333333141,"B4P8147"
"1190","91C213A801AF0001",108,157,"2021-04-18",4.33166666666667,18,4.36916666666667,-2.25000000000019,"B4P8147"
"1191","91C213A801AF0001",113,157,"2021-04-23",4.19083333333333,23,4.21555555555556,-1.48333333333357,"B4P8147"
"1192","91C213A801AF0001",114,157,"2021-04-24",4.18361111111111,24,4.18555555555556,-0.116666666666898,"B4P8147"
"1193","9220000000008001",91,261,"2021-04-01",4.55194444444444,1,4.93083333333333,-22.7333333333331,"B4P9323"
"1194","9220000000008001",92,261,"2021-04-02",4.62166666666667,2,4.89666666666667,-16.5000000000002,"B4P9323"
"1195","9220000000008001",93,261,"2021-04-03",4.62777777777778,3,4.86277777777778,-14.1000000000002,"B4P9323"
"1196","9220000000008001",94,261,"2021-04-04",4.51694444444444,4,4.82861111111111,-18.6999999999999,"B4P9323"
"1197","9220000000008001",95,261,"2021-04-05",4.41972222222222,5,4.79472222222222,-22.4999999999998,"B4P9323"
"1198","9220000000008001",96,261,"2021-04-06",4.51777777777778,6,4.76111111111111,-14.5999999999999,"B4P9323"
"1199","9220000000008001",97,261,"2021-04-07",4.47138888888889,7,4.7275,-15.3666666666667,"B4P9323"
"1200","9220000000008001",98,261,"2021-04-08",4.43777777777778,8,4.69388888888889,-15.3666666666667,"B4P9323"
"1201","9220000000008001",99,261,"2021-04-09",4.46166666666667,9,4.66055555555556,-11.9333333333336,"B4P9323"
"1202","9220000000008001",100,261,"2021-04-10",4.36555555555556,10,4.6275,-15.7166666666667,"B4P9323"
"1203","9220000000008001",101,261,"2021-04-11",4.20611111111111,11,4.59444444444444,-23.2999999999997,"B4P9323"
"1204","9220000000008001",102,261,"2021-04-12",4.49777777777778,12,4.56166666666667,-3.83333333333356,"B4P9323"
"1205","9220000000008001",103,261,"2021-04-13",4.34472222222222,13,4.52916666666667,-11.0666666666669,"B4P9323"
"1206","9220000000008001",104,261,"2021-04-14",4.06388888888889,14,4.49666666666667,-25.9666666666668,"B4P9323"
"1207","9220000000008001",105,261,"2021-04-15",4.04222222222222,15,4.46444444444444,-25.3333333333331,"B4P9323"
"1208","9220000000008001",106,261,"2021-04-16",4.01111111111111,16,4.4325,-25.2833333333333,"B4P9323"
"1209","9220000000008001",107,261,"2021-04-17",4.08944444444444,17,4.40083333333333,-18.6833333333332,"B4P9323"
"1210","9220000000008001",108,261,"2021-04-18",4.17305555555556,18,4.36916666666667,-11.7666666666669,"B4P9323"
"1211","9220000000008001",109,261,"2021-04-19",3.92527777777778,19,4.33805555555556,-24.766666666667,"B4P9323"
"1212","9220000000008001",110,261,"2021-04-20",4.23805555555556,20,4.30694444444444,-4.13333333333307,"B4P9323"
"1213","9220000000008001",111,261,"2021-04-21",3.91888888888889,21,4.27611111111111,-21.4333333333333,"B4P9323"
"1214","9220000000008001",112,261,"2021-04-22",3.98361111111111,22,4.24555555555555,-15.7166666666664,"B4P9323"
"1215","92D0000000008001",91,219,"2021-04-01",4.29083333333333,1,4.93083333333333,-38.3999999999998,"B4X1306"
"1216","92D0000000008001",92,219,"2021-04-02",4.295,2,4.89666666666667,-36.1000000000002,"B4X1306"
"1217","92D0000000008001",93,219,"2021-04-03",4.26444444444444,3,4.86277777777778,-35.9000000000001,"B4X1306"
"1218","92D0000000008001",94,219,"2021-04-04",4.22888888888889,4,4.82861111111111,-35.9833333333333,"B4X1306"
"1219","92D0000000008001",95,219,"2021-04-05",4.18777777777778,5,4.79472222222222,-36.4166666666666,"B4X1306"
"1220","92D0000000008001",96,219,"2021-04-06",4.15805555555556,6,4.76111111111111,-36.1833333333333,"B4X1306"
"1221","92D0000000008001",97,219,"2021-04-07",4.22583333333333,7,4.7275,-30.1,"B4X1306"
"1222","92D0000000008001",98,219,"2021-04-08",3.81305555555556,8,4.69388888888889,-52.8500000000001,"B4X1306"
"1223","92D0000000008001",99,219,"2021-04-09",3.72944444444444,9,4.66055555555556,-55.866666666667,"B4X1306"
"1224","92D0000000008001",100,219,"2021-04-10",3.91722222222222,10,4.6275,-42.6166666666667,"B4X1306"
"1225","92D0000000008001",101,219,"2021-04-11",3.7375,11,4.59444444444444,-51.4166666666664,"B4X1306"
"1226","92D0000000008001",103,219,"2021-04-13",3.92027777777778,13,4.52916666666667,-36.5333333333336,"B4X1306"
"1227","92D0000000008001",104,219,"2021-04-14",3.65166666666667,14,4.49666666666667,-50.7000000000002,"B4X1306"
"1228","92D0000000008001",105,219,"2021-04-15",3.56111111111111,15,4.46444444444444,-54.1999999999997,"B4X1306"
"1229","93A0000000008001",91,64,"2021-04-01",4.68861111111111,1,4.93083333333333,-14.5333333333331,"B4P9382"
"1230","93A0000000008001",92,64,"2021-04-02",4.58416666666667,2,4.89666666666667,-18.7500000000002,"B4P9382"
"1231","93A0000000008001",93,64,"2021-04-03",4.65777777777778,3,4.86277777777778,-12.3000000000002,"B4P9382"
"1232","93A0000000008001",94,64,"2021-04-04",4.69,4,4.82861111111111,-8.31666666666663,"B4P9382"
"1233","93A0000000008001",95,64,"2021-04-05",4.64861111111111,5,4.79472222222222,-8.7666666666666,"B4P9382"
"1234","93A0000000008001",96,64,"2021-04-06",4.52972222222222,6,4.76111111111111,-13.8833333333333,"B4P9382"
"1235","93A0000000008001",97,64,"2021-04-07",4.52055555555556,7,4.7275,-12.4166666666667,"B4P9382"
"1236","93A0000000008001",98,64,"2021-04-08",4.60027777777778,8,4.69388888888889,-5.61666666666669,"B4P9382"
"1237","93A0000000008001",99,64,"2021-04-09",4.50444444444444,9,4.66055555555556,-9.36666666666696,"B4P9382"
"1238","93A0000000008001",100,64,"2021-04-10",4.49027777777778,10,4.6275,-8.23333333333334,"B4P9382"
"1239","93A0000000008001",101,64,"2021-04-11",4.47833333333333,11,4.59444444444444,-6.96666666666637,"B4P9382"
"1240","93A0000000008001",102,64,"2021-04-12",4.38277777777778,12,4.56166666666667,-10.7333333333335,"B4P9382"
"1241","93A0000000008001",103,64,"2021-04-13",4.44361111111111,13,4.52916666666667,-5.13333333333355,"B4P9382"
"1242","93A0000000008001",104,64,"2021-04-14",4.32638888888889,14,4.49666666666667,-10.2166666666669,"B4P9382"
"1243","93A0000000008001",105,64,"2021-04-15",4.29888888888889,15,4.46444444444444,-9.93333333333302,"B4P9382"
"1244","93A0000000008001",108,64,"2021-04-18",4.18361111111111,18,4.36916666666667,-11.1333333333335,"B4P9382"
"1245","93A0000000008001",109,64,"2021-04-19",4.24888888888889,19,4.33805555555556,-5.3500000000003,"B4P9382"
"1246","93A0000000008001",111,64,"2021-04-21",4.12833333333333,21,4.27611111111111,-8.86666666666661,"B4P9382"
"1247","96C0000000008001",91,209,"2021-04-01",4.75083333333333,1,4.93083333333333,-10.7999999999998,"B4P9712"
"1248","96C0000000008001",92,209,"2021-04-02",4.67638888888889,2,4.89666666666667,-13.2166666666669,"B4P9712"
"1249","96C0000000008001",93,209,"2021-04-03",4.79055555555555,3,4.86277777777778,-4.33333333333353,"B4P9712"
"1250","96C0000000008001",94,209,"2021-04-04",4.67,4,4.82861111111111,-9.51666666666661,"B4P9712"
"1251","96C0000000008001",95,209,"2021-04-05",4.64305555555556,5,4.79472222222222,-9.09999999999988,"B4P9712"
"1252","96C0000000008001",96,209,"2021-04-06",4.64194444444444,6,4.76111111111111,-7.14999999999995,"B4P9712"
"1253","96C0000000008001",97,209,"2021-04-07",4.6125,7,4.7275,-6.89999999999996,"B4P9712"
"1254","96C0000000008001",98,209,"2021-04-08",4.55,8,4.69388888888889,-8.6333333333334,"B4P9712"
"1255","96C0000000008001",99,209,"2021-04-09",4.43583333333333,9,4.66055555555556,-13.4833333333336,"B4P9712"
"1256","96C0000000008001",104,209,"2021-04-14",4.38333333333333,14,4.49666666666667,-6.80000000000021,"B4P9712"
"1257","96C0000000008001",105,209,"2021-04-15",4.16666666666667,15,4.46444444444444,-17.8666666666664,"B4P9712"
"1258","96C0000000008001",106,209,"2021-04-16",4.00833333333333,16,4.4325,-25.45,"B4P9712"
"1259","96C0000000008001",107,209,"2021-04-17",4.15444444444444,17,4.40083333333333,-14.7833333333332,"B4P9712"
"1260","96C0000000008001",108,209,"2021-04-18",4.13527777777778,18,4.36916666666667,-14.0333333333336,"B4P9712"
"1261","96C0000000008001",109,209,"2021-04-19",4.20944444444445,19,4.33805555555556,-7.71666666666691,"B4P9712"
"1262","96C0000000008001",110,209,"2021-04-20",4.21944444444444,20,4.30694444444444,-5.24999999999975,"B4P9712"
"1263","9708000000008001",96,173,"2021-04-06",4.47916666666667,6,4.76111111111111,-16.9166666666666,"B5A9972"
"1264","9708000000008001",97,173,"2021-04-07",4.67833333333333,7,4.7275,-2.95000000000003,"B5A9972"
"1265","9708000000008001",98,173,"2021-04-08",4.60722222222222,8,4.69388888888889,-5.20000000000001,"B5A9972"
"1266","9708000000008001",122,194,"2021-05-02",3.81333333333333,32,3.95805555555556,-8.6833333333336,"B5A9972"
"1267","9708000000008001",123,173,"2021-05-03",3.78777777777778,33,3.93138888888889,-8.61666666666676,"B5A9972"
"1268","9790000000008001",104,8,"2021-04-14",4.48333333333333,14,4.49666666666667,-0.800000000000178,"B4X8117"
"1269","9790000000008001",105,8,"2021-04-15",4.32388888888889,15,4.46444444444444,-8.43333333333305,"B4X8117"
"1270","9790000000008001",106,8,"2021-04-16",4.40777777777778,16,4.4325,-1.48333333333335,"B4X8117"
"1271","9790000000008001",110,8,"2021-04-20",4.2975,20,4.30694444444444,-0.566666666666382,"B4X8117"
"1272","9970000000008001",114,256,"2021-04-24",3.79194444444444,24,4.18555555555556,-23.6166666666669,"B5A9389"
"1273","9970000000008001",114,257,"2021-04-24",3.79944444444444,24,4.18555555555556,-23.1666666666669,"B5A9389"
"1274","99D0000000008001",96,111,"2021-04-06",4.31611111111111,6,4.76111111111111,-26.7,"B4X1883"
"1275","99D0000000008001",99,85,"2021-04-09",4.46333333333333,9,4.66055555555556,-11.8333333333336,"B4X1883"
"1276","9A60000000008001",95,261,"2021-04-05",4.43527777777778,5,4.79472222222222,-21.5666666666665,"B4X1408"
"1277","9A60000000008001",97,260,"2021-04-07",4.14833333333333,7,4.7275,-34.75,"B4X1408"
"1278","9DF0000000008001",105,102,"2021-04-15",4.41388888888889,15,4.46444444444444,-3.03333333333306,"B5A9534"
"1279","9DF0000000008001",106,102,"2021-04-16",4.32027777777778,16,4.4325,-6.73333333333332,"B5A9534"
"1280","9DF0000000008001",107,102,"2021-04-17",4.36666666666667,17,4.40083333333333,-2.04999999999984,"B5A9534"
"1281","9DF0000000008001",109,102,"2021-04-19",4.32555555555556,19,4.33805555555556,-0.750000000000277,"B5A9534"
"1282","9DF0000000008001",110,102,"2021-04-20",4.29361111111111,20,4.30694444444444,-0.799999999999699,"B5A9534"
"1283","9EF0000000008001",97,143,"2021-04-07",4.72194444444444,7,4.7275,-0.333333333333332,"B5A9533"
"1284","9EF0000000008001",99,143,"2021-04-09",4.54722222222222,9,4.66055555555556,-6.80000000000026,"B5A9533"
"1285","9EF0000000008001",104,162,"2021-04-14",4.44305555555556,14,4.49666666666667,-3.21666666666685,"B5A9533"
"1286","9EF0000000008001",105,162,"2021-04-15",4.41027777777778,15,4.46444444444444,-3.24999999999976,"B5A9533"
"1287","9EF0000000008001",107,162,"2021-04-17",4.36861111111111,17,4.40083333333333,-1.93333333333316,"B5A9533"
"1288","9EF0000000008001",111,162,"2021-04-21",4.20333333333333,21,4.27611111111111,-4.3666666666666,"B5A9533"
"1289","9EF0000000008001",113,162,"2021-04-23",4.12277777777778,23,4.21555555555556,-5.56666666666695,"B5A9533"
"1290","9EF0000000008001",114,162,"2021-04-24",4.10888888888889,24,4.18555555555556,-4.60000000000029,"B5A9533"
"1291","9F30000000008001",91,188,"2021-04-01",4.80694444444444,1,4.93083333333333,-7.43333333333311,"B4X8903"
"1292","9F30000000008001",92,189,"2021-04-02",4.6675,2,4.89666666666667,-13.7500000000002,"B4X8903"
"1293","9F30000000008001",93,189,"2021-04-03",4.78972222222222,3,4.86277777777778,-4.38333333333349,"B4X8903"
"1294","9F30000000008001",96,189,"2021-04-06",4.60166666666667,6,4.76111111111111,-9.56666666666662,"B4X8903"
"1295","9F30000000008001",99,189,"2021-04-09",4.50916666666667,9,4.66055555555556,-9.08333333333358,"B4X8903"
"1296","9F30000000008001",100,189,"2021-04-10",4.51333333333333,10,4.6275,-6.85,"B4X8903"
"1297","9F30000000008001",101,189,"2021-04-11",4.52361111111111,11,4.59444444444444,-4.24999999999971,"B4X8903"
"1298","9F30000000008001",102,189,"2021-04-12",4.23055555555556,12,4.56166666666667,-19.8666666666668,"B4X8903"
"1299","9F30000000008001",104,189,"2021-04-14",4.42888888888889,14,4.49666666666667,-4.06666666666688,"B4X8903"
"1300","9F30000000008001",117,189,"2021-04-27",4.06722222222222,27,4.09777777777778,-1.83333333333346,"B4X8903"
"1301","9FA0000000008001",112,83,"2021-04-22",3.72305555555556,22,4.24555555555555,-31.3499999999997,"B4X1245"
"1302","9FF0000000008001",92,105,"2021-04-02",4.42388888888889,2,4.89666666666667,-28.3666666666668,"B5A9985"
"1303","9FF0000000008001",93,105,"2021-04-03",4.41138888888889,3,4.86277777777778,-27.0833333333335,"B5A9985"
"1304","9FF0000000008001",94,105,"2021-04-04",4.4,4,4.82861111111111,-25.7166666666666,"B5A9985"
"1305","9FF0000000008001",95,105,"2021-04-05",4.31638888888889,5,4.79472222222222,-28.6999999999999,"B5A9985"
"1306","9FF0000000008001",96,105,"2021-04-06",4.30583333333333,6,4.76111111111111,-27.3166666666666,"B5A9985"
"1307","9FF0000000008001",97,105,"2021-04-07",4.35666666666667,7,4.7275,-22.25,"B5A9985"
"1308","9FF0000000008001",98,105,"2021-04-08",4.13083333333333,8,4.69388888888889,-33.7833333333334,"B5A9985"
"1309","9FF0000000008001",99,105,"2021-04-09",4.1475,9,4.66055555555556,-30.7833333333336,"B5A9985"
"1310","9FF0000000008001",100,105,"2021-04-10",4.14361111111111,10,4.6275,-29.0333333333333,"B5A9985"
"1311","9FF0000000008001",101,105,"2021-04-11",3.9425,11,4.59444444444444,-39.1166666666664,"B5A9985"
"1312","9FF0000000008001",102,105,"2021-04-12",4.13527777777778,12,4.56166666666667,-25.5833333333335,"B5A9985"
"1313","9FF0000000008001",103,105,"2021-04-13",4.00722222222222,13,4.52916666666667,-31.3166666666669,"B5A9985"
"1314","9FF0000000008001",104,105,"2021-04-14",3.90444444444444,14,4.49666666666667,-35.5333333333335,"B5A9985"
"1315","9FF0000000008001",105,105,"2021-04-15",3.89361111111111,15,4.46444444444444,-34.2499999999997,"B5A9985"
"1316","9FF0000000008001",106,105,"2021-04-16",3.87611111111111,16,4.4325,-33.3833333333333,"B5A9985"
"1317","9FF0000000008001",107,105,"2021-04-17",3.91083333333333,17,4.40083333333333,-29.3999999999998,"B5A9985"
"1318","A008000000008001",91,233,"2021-04-01",4.845,1,4.93083333333333,-5.14999999999979,"B5A9476"
"1319","A008000000008001",93,233,"2021-04-03",4.85916666666667,3,4.86277777777778,-0.216666666666807,"B5A9476"
"1320","A008000000008001",94,233,"2021-04-04",4.76083333333333,4,4.82861111111111,-4.06666666666661,"B5A9476"
"1321","A008000000008001",95,233,"2021-04-05",4.78388888888889,5,4.79472222222222,-0.649999999999888,"B5A9476"
"1322","A008000000008001",96,233,"2021-04-06",4.66444444444444,6,4.76111111111111,-5.79999999999995,"B5A9476"
"1323","A008000000008001",97,233,"2021-04-07",4.33166666666667,7,4.7275,-23.75,"B5A9476"
"1324","A008000000008001",98,233,"2021-04-08",4.61972222222222,8,4.69388888888889,-4.45000000000006,"B5A9476"
"1325","A008000000008001",99,233,"2021-04-09",4.62666666666667,9,4.66055555555556,-2.0333333333336,"B5A9476"
"1326","A008000000008001",101,233,"2021-04-11",4.54972222222222,11,4.59444444444444,-2.68333333333306,"B5A9476"
"1327","A008000000008001",115,233,"2021-04-25",4.11166666666667,25,4.15611111111111,-2.6666666666666,"B5A9476"
"1328","A0B0000000008001",96,146,"2021-04-06",4.60777777777778,6,4.76111111111111,-9.19999999999995,"B4X8193"
"1329","A0B0000000008001",104,146,"2021-04-14",4.43222222222222,14,4.49666666666667,-3.86666666666684,"B4X8193"
"1330","A0B0000000008001",105,146,"2021-04-15",4.36111111111111,15,4.46444444444444,-6.19999999999974,"B4X8193"
"1331","A0B0000000008001",106,146,"2021-04-16",4.32722222222222,16,4.4325,-6.31666666666669,"B4X8193"
"1332","A0B0000000008001",108,146,"2021-04-18",4.30694444444444,18,4.36916666666667,-3.73333333333354,"B4X8193"
"1333","A0B0000000008001",111,146,"2021-04-21",4.24777777777778,21,4.27611111111111,-1.69999999999989,"B4X8193"
"1334","A0B0000000008001",121,146,"2021-05-01",3.985,31,3.98527777777778,-0.0166666666667759,"B4X8193"
"1335","A0B0000000008001",122,146,"2021-05-02",3.88916666666667,32,3.95805555555556,-4.13333333333363,"B4X8193"
"1336","A110000000008001",94,177,"2021-04-04",4.34222222222222,4,4.82861111111111,-29.1833333333333,"B4X8077"
"1337","A110000000008001",94,176,"2021-04-04",4.35166666666667,4,4.82861111111111,-28.6166666666666,"B4X8077"
"1338","A110000000008001",102,176,"2021-04-12",4.39444444444444,12,4.56166666666667,-10.0333333333336,"B4X8077"
"1339","A1422A8758900001",106,43,"2021-04-16",4.43027777777778,16,4.4325,-0.133333333333301,"B4H0051"
"1340","A1422A8758900001",119,43,"2021-04-29",3.96888888888889,29,4.04083333333333,-4.31666666666649,"B4H0051"
"1341","A1422A8758900001",120,43,"2021-04-30",3.95138888888889,30,4.01305555555556,-3.70000000000031,"B4H0051"
"1342","A144AF0213800001",92,89,"2021-04-02",4.88666666666667,2,4.89666666666667,-0.6000000000002,"B4H0389"
"1343","A144AF0213800001",94,89,"2021-04-04",4.81194444444444,4,4.82861111111111,-0.999999999999943,"B4H0389"
"1344","A144AF0213800001",96,89,"2021-04-06",4.67388888888889,6,4.76111111111111,-5.23333333333325,"B4H0389"
"1345","A144AF0213800001",97,89,"2021-04-07",4.72388888888889,7,4.7275,-0.216666666666701,"B4H0389"
"1346","A144AF0213800001",114,79,"2021-04-24",4.17444444444445,24,4.18555555555556,-0.666666666666877,"B4H0389"
"1347","A144AF0213800001",115,79,"2021-04-25",4.10166666666667,25,4.15611111111111,-3.26666666666659,"B4H0389"
"1348","A144AF0213800001",116,79,"2021-04-26",4.04305555555556,26,4.12666666666667,-5.01666666666681,"B4H0389"
"1349","A144AF0213800001",117,79,"2021-04-27",3.64222222222222,27,4.09777777777778,-27.3333333333334,"B4H0389"
"1350","A144AF0213800001",118,79,"2021-04-28",3.905,28,4.06916666666667,-9.85000000000021,"B4H0389"
"1351","A144AF0213800001",123,79,"2021-05-03",3.79916666666667,33,3.93138888888889,-7.93333333333343,"B4H0389"
"1352","A1690CA7C8000001",93,141,"2021-04-03",4.84611111111111,3,4.86277777777778,-1.00000000000016,"B4P8184"
"1353","A1690CA7C8000001",104,141,"2021-04-14",4.3425,14,4.49666666666667,-9.25000000000017,"B4P8184"
"1354","A1690CA7C8000001",105,141,"2021-04-15",4.425,15,4.46444444444444,-2.36666666666634,"B4P8184"
"1355","A1690CA7C8000001",106,141,"2021-04-16",4.42055555555556,16,4.4325,-0.716666666666672,"B4P8184"
"1356","A1690CA7C8000001",107,141,"2021-04-17",4.33027777777778,17,4.40083333333333,-4.23333333333314,"B4P8184"
"1357","A1690CA7C8000001",108,141,"2021-04-18",4.32,18,4.36916666666667,-2.95000000000019,"B4P8184"
"1358","A1690CA7C8000001",109,141,"2021-04-19",4.26694444444444,19,4.33805555555556,-4.26666666666696,"B4P8184"
"1359","A288000000008001",96,21,"2021-04-06",4.52944444444444,6,4.76111111111111,-13.9,"B5A9953"
"1360","A2E0000000008001",91,187,"2021-04-01",4.33416666666667,1,4.93083333333333,-35.7999999999998,"B4P9692"
"1361","A2E0000000008001",91,169,"2021-04-01",4.81472222222222,1,4.93083333333333,-6.96666666666642,"B4P9692"
"1362","A2E0000000008001",92,186,"2021-04-02",4.34472222222222,2,4.89666666666667,-33.1166666666669,"B4P9692"
"1363","A2E0000000008001",93,187,"2021-04-03",4.31472222222222,3,4.86277777777778,-32.8833333333335,"B4P9692"
"1364","A2E0000000008001",94,187,"2021-04-04",4.25805555555556,4,4.82861111111111,-34.2333333333333,"B4P9692"
"1365","A2E0000000008001",95,187,"2021-04-05",4.23138888888889,5,4.79472222222222,-33.7999999999999,"B4P9692"
"1366","A2E0000000008001",96,187,"2021-04-06",4.22111111111111,6,4.76111111111111,-32.3999999999999,"B4P9692"
"1367","A2E0000000008001",97,187,"2021-04-07",4.25138888888889,7,4.7275,-28.5666666666667,"B4P9692"
"1368","A2E0000000008001",98,186,"2021-04-08",4.23861111111111,8,4.69388888888889,-27.3166666666667,"B4P9692"
"1369","A2E0000000008001",99,186,"2021-04-09",4.12055555555556,9,4.66055555555556,-32.4000000000003,"B4P9692"
"1370","A2E0000000008001",100,186,"2021-04-10",4.09916666666667,10,4.6275,-31.7,"B4P9692"
"1371","A2E0000000008001",101,186,"2021-04-11",4.05111111111111,11,4.59444444444444,-32.5999999999997,"B4P9692"
"1372","A2E0000000008001",102,186,"2021-04-12",4.15444444444444,12,4.56166666666667,-24.4333333333336,"B4P9692"
"1373","A2E0000000008001",103,186,"2021-04-13",4.01972222222222,13,4.52916666666667,-30.5666666666669,"B4P9692"
"1374","A2E0000000008001",104,186,"2021-04-14",3.87444444444444,14,4.49666666666667,-37.3333333333335,"B4P9692"
"1375","A2E0000000008001",105,186,"2021-04-15",3.39305555555556,15,4.46444444444444,-64.2833333333331,"B4P9692"
"1376","A2E0000000008001",105,193,"2021-04-15",3.96916666666667,15,4.46444444444444,-29.7166666666664,"B4P9692"
"1377","A2E0000000008001",106,186,"2021-04-16",3.44611111111111,16,4.4325,-59.1833333333333,"B4P9692"
"1378","A2E0000000008001",107,186,"2021-04-17",3.46416666666667,17,4.40083333333333,-56.1999999999998,"B4P9692"
"1379","A2E0000000008001",108,186,"2021-04-18",3.58388888888889,18,4.36916666666667,-47.1166666666669,"B4P9692"
"1380","A2E0000000008001",109,186,"2021-04-19",3.44527777777778,19,4.33805555555556,-53.5666666666669,"B4P9692"
"1381","A4D0000000008001",91,242,"2021-04-01",4.7125,1,4.93083333333333,-13.0999999999998,"B4X1460"
"1382","A4D0000000008001",92,242,"2021-04-02",4.74083333333333,2,4.89666666666667,-9.35000000000024,"B4X1460"
"1383","A4D0000000008001",94,242,"2021-04-04",4.75888888888889,4,4.82861111111111,-4.18333333333329,"B4X1460"
"1384","A4D0000000008001",95,242,"2021-04-05",4.70583333333333,5,4.79472222222222,-5.33333333333321,"B4X1460"
"1385","A4D0000000008001",96,242,"2021-04-06",4.75805555555556,6,4.76111111111111,-0.183333333333255,"B4X1460"
"1386","A4D0000000008001",97,242,"2021-04-07",4.67416666666667,7,4.7275,-3.20000000000002,"B4X1460"
"1387","A4D0000000008001",98,242,"2021-04-08",4.67361111111111,8,4.69388888888889,-1.2166666666667,"B4X1460"
"1388","A4D0000000008001",99,242,"2021-04-09",4.65166666666667,9,4.66055555555556,-0.53333333333363,"B4X1460"
"1389","A4D0000000008001",100,242,"2021-04-10",4.56666666666667,10,4.6275,-3.65000000000004,"B4X1460"
"1390","A4D0000000008001",101,242,"2021-04-11",4.58361111111111,11,4.59444444444444,-0.649999999999729,"B4X1460"
