"year_","no","box1","box2"
2021,3,139,160
2021,3,140,159
2021,3,140,160
2021,3,141,159
2021,3,141,160
2021,3,142,159
2021,3,142,160
2021,1,144,159
2021,1,144,160
2021,1,145,159
2021,1,145,160
2021,2,146,159
2021,2,146,160
2021,2,147,159
2021,2,147,160
2021,4,149,159
2021,4,149,160
2021,4,150,159
2021,4,150,160
2021,5,151,159
2021,5,151,160
2021,5,152,159
2021,5,152,160
2021,5,153,159
2021,5,153,160
2021,5,154,159
2021,5,154,160
2021,4,155,159
2021,4,155,160
2021,4,175,159
2021,4,175,160
2021,3,121,159
2021,3,121,160
2021,3,156,159
2021,3,156,160
2021,2,148,159
2021,2,148,160
2021,2,157,159
2021,2,157,160
2021,1,158,159
2021,1,158,160
2021,1,172,159
2021,1,172,160
2021,0,159,159
2021,0,159,160
2021,0,160,159
2021,0,160,160
2021,1,161,159
2021,1,161,160
2021,1,169,159
2021,1,169,160
2021,2,143,159
2021,2,143,160
2021,2,162,159
2021,2,162,160
2021,3,163,159
2021,3,163,160
2021,3,164,159
2021,3,164,160
2021,4,165,159
2021,4,165,160
2021,4,166,159
2021,4,166,160
2021,3,167,159
2021,3,167,160
2021,3,168,159
2021,3,168,160
2021,5,176,159
2021,5,176,160
2021,5,177,159
2021,5,177,160
2021,4,178,159
2021,4,178,160
2021,4,179,159
2021,4,179,160
2021,3,174,159
2021,3,174,160
2021,3,180,159
2021,3,180,160
2021,2,181,159
2021,2,181,160
2021,2,197,159
2021,2,197,160
2021,1,173,159
2021,1,173,160
2021,1,182,159
2021,1,182,160
2021,1,183,159
2021,1,183,160
2021,1,196,159
2021,1,196,160
2021,1,184,159
2021,1,184,160
2021,1,185,159
2021,1,185,160
2021,2,186,159
2021,2,186,160
2021,2,187,159
2021,2,187,160
2021,3,188,159
2021,3,188,160
2021,3,189,159
2021,3,189,160
2021,3,190,159
2021,3,190,160
2021,3,191,159
2021,3,191,160
2021,2,192,159
2021,2,192,160
2021,2,193,159
2021,2,193,160
2021,2,194,159
2021,2,194,160
2021,2,195,159
2021,2,195,160
2021,3,198,159
2021,3,198,160
2021,3,199,159
2021,3,199,160
2021,4,105,159
2021,4,105,160
2021,4,200,159
2021,4,200,160
2021,5,118,159
2021,5,118,160
2021,5,201,159
2021,5,201,160
2021,3,204,159
2021,3,204,160
2021,3,205,159
2021,3,205,160
2021,2,206,159
2021,2,206,160
2021,2,207,159
2021,2,207,160
2021,3,208,159
2021,3,208,160
2021,3,209,159
2021,3,209,160
2021,3,210,159
2021,3,210,160
2021,3,211,159
2021,3,211,160
2021,4,212,159
2021,4,212,160
2021,4,213,159
2021,4,213,160
2021,4,214,159
2021,4,214,160
2021,4,215,159
2021,4,215,160
2021,4,216,159
2021,4,216,160
2021,4,217,159
2021,4,217,160
2021,3,219,159
2021,3,219,160
2021,3,220,159
2021,3,220,160
2021,3,221,159
2021,3,221,160
2021,3,222,159
2021,3,222,160
2021,4,203,159
2021,4,203,160
2021,4,223,159
2021,4,223,160
2021,5,202,159
2021,5,202,160
2021,5,224,159
2021,5,224,160
2021,5,51,159
2021,5,51,160
2021,5,225,159
2021,5,225,160
2021,4,90,159
2021,4,90,160
2021,4,226,159
2021,4,226,160
2021,3,227,159
2021,3,227,160
2021,3,228,159
2021,3,228,160
2021,3,229,159
2021,3,229,160
2021,3,230,159
2021,3,230,160
2021,4,218,159
2021,4,218,160
2021,4,231,159
2021,4,231,160
2021,5,233,159
2021,5,233,160
2021,5,234,159
2021,5,234,160
2021,5,235,159
2021,5,235,160
2021,5,236,159
2021,5,236,160
2021,5,232,159
2021,5,232,160
2021,5,238,159
2021,5,238,160
2021,5,239,159
2021,5,239,160
2021,5,240,159
2021,5,240,160
2021,4,242,159
2021,4,242,160
2021,4,243,159
2021,4,243,160
2021,4,171,159
2021,4,171,160
2021,4,244,159
2021,4,244,160
2021,5,22,159
2021,5,22,160
2021,5,245,159
2021,5,245,160
2021,6,91,159
2021,6,91,160
2021,6,246,159
2021,6,246,160
2021,5,247,159
2021,5,247,160
2021,5,248,159
2021,5,248,160
2021,4,250,159
2021,4,250,160
2021,4,251,159
2021,4,251,160
2021,5,241,159
2021,5,241,160
2021,5,252,159
2021,5,252,160
2021,6,253,159
2021,6,253,160
2021,6,254,159
2021,6,254,160
2021,6,237,159
2021,6,237,160
2021,6,255,159
2021,6,255,160
2021,7,256,159
2021,7,256,160
2021,7,257,159
2021,7,257,160
2021,6,258,159
2021,6,258,160
2021,6,259,159
2021,6,259,160
2021,5,260,159
2021,5,260,160
2021,5,261,159
2021,5,261,160
2021,5,249,159
2021,5,249,160
2021,5,262,159
2021,5,262,160
2021,5,263,159
2021,5,263,160
2021,5,264,159
2021,5,264,160
2021,6,53,159
2021,6,53,160
2021,6,266,159
2021,6,266,160
2021,6,265,159
2021,6,265,160
2021,6,267,159
2021,6,267,160
2021,6,268,159
2021,6,268,160
2021,6,269,159
2021,6,269,160
2021,7,270,159
2021,7,270,160
2021,7,271,159
2021,7,271,160
2021,8,272,159
2021,8,272,160
2021,8,273,159
2021,8,273,160
2021,6,274,159
2021,6,274,160
2021,6,275,159
2021,6,275,160
2021,7,170,159
2021,7,170,160
2021,7,276,159
2021,7,276,160
2021,8,47,159
2021,8,47,160
2021,8,277,159
2021,8,277,160
2021,9,1,161
2021,9,1,169
2021,9,2,161
2021,9,2,169
2021,8,3,161
2021,8,3,169
2021,8,4,161
2021,8,4,169
2021,7,5,161
2021,7,5,169
2021,7,6,161
2021,7,6,169
2021,6,7,161
2021,6,7,169
2021,6,8,161
2021,6,8,169
2021,5,9,161
2021,5,9,169
2021,5,10,161
2021,5,10,169
2021,5,11,161
2021,5,11,169
2021,5,25,161
2021,5,25,169
2021,5,12,161
2021,5,12,169
2021,5,13,161
2021,5,13,169
2021,6,14,161
2021,6,14,169
2021,6,15,161
2021,6,15,169
2021,7,16,161
2021,7,16,169
2021,7,17,161
2021,7,17,169
2021,7,18,161
2021,7,18,169
2021,7,19,161
2021,7,19,169
2021,6,20,161
2021,6,20,169
2021,6,21,161
2021,6,21,169
2021,5,23,161
2021,5,23,169
2021,5,24,161
2021,5,24,169
2021,5,27,161
2021,5,27,169
2021,5,28,161
2021,5,28,169
2021,6,29,161
2021,6,29,169
2021,6,30,161
2021,6,30,169
2021,7,31,161
2021,7,31,169
2021,7,114,161
2021,7,114,169
2021,8,32,161
2021,8,32,169
2021,8,33,161
2021,8,33,169
2021,8,34,161
2021,8,34,169
2021,8,37,161
2021,8,37,169
2021,8,35,161
2021,8,35,169
2021,8,58,161
2021,8,58,169
2021,8,36,161
2021,8,36,169
2021,8,66,161
2021,8,66,169
2021,7,38,161
2021,7,38,169
2021,7,39,161
2021,7,39,169
2021,5,41,161
2021,5,41,169
2021,5,42,161
2021,5,42,169
2021,4,43,161
2021,4,43,169
2021,4,45,161
2021,4,45,169
2021,4,26,161
2021,4,26,169
2021,4,44,161
2021,4,44,169
2021,4,46,161
2021,4,46,169
2021,4,57,161
2021,4,57,169
2021,5,48,161
2021,5,48,169
2021,5,54,161
2021,5,54,169
2021,6,49,161
2021,6,49,169
2021,6,50,161
2021,6,50,169
2021,6,52,161
2021,6,52,169
2021,6,82,161
2021,6,82,169
2021,5,55,161
2021,5,55,169
2021,5,56,161
2021,5,56,169
2021,5,61,161
2021,5,61,169
2021,5,62,161
2021,5,62,169
2021,6,40,161
2021,6,40,169
2021,6,63,161
2021,6,63,169
2021,7,64,161
2021,7,64,169
2021,7,65,161
2021,7,65,169
2021,7,67,161
2021,7,67,169
2021,7,68,161
2021,7,68,169
2021,6,69,161
2021,6,69,169
2021,6,70,161
2021,6,70,169
2021,5,71,161
2021,5,71,169
2021,5,72,161
2021,5,72,169
2021,4,60,161
2021,4,60,169
2021,4,73,161
2021,4,73,169
2021,3,59,161
2021,3,59,169
2021,3,74,161
2021,3,74,169
2021,3,75,161
2021,3,75,169
2021,3,89,161
2021,3,89,169
2021,3,76,161
2021,3,76,169
2021,3,88,161
2021,3,88,169
2021,3,77,161
2021,3,77,169
2021,3,87,161
2021,3,87,169
2021,4,78,161
2021,4,78,169
2021,4,79,161
2021,4,79,169
2021,5,80,161
2021,5,80,169
2021,5,84,161
2021,5,84,169
2021,5,81,161
2021,5,81,169
2021,5,83,161
2021,5,83,169
2021,4,85,161
2021,4,85,169
2021,4,86,161
2021,4,86,169
2021,6,95,161
2021,6,95,169
2021,6,96,161
2021,6,96,169
2021,6,98,161
2021,6,98,169
2021,6,99,161
2021,6,99,169
2021,5,94,161
2021,5,94,169
2021,5,100,161
2021,5,100,169
2021,4,93,161
2021,4,93,169
2021,4,101,161
2021,4,101,169
2021,4,92,161
2021,4,92,169
2021,4,102,161
2021,4,102,169
2021,3,103,161
2021,3,103,169
2021,3,104,161
2021,3,104,169
2021,2,106,161
2021,2,106,169
2021,2,107,161
2021,2,107,169
2021,3,108,161
2021,3,108,169
2021,3,109,161
2021,3,109,169
2021,4,110,161
2021,4,110,169
2021,4,111,161
2021,4,111,169
2021,3,112,161
2021,3,112,169
2021,3,113,161
2021,3,113,169
2021,2,115,161
2021,2,115,169
2021,2,116,161
2021,2,116,169
2021,2,119,161
2021,2,119,169
2021,2,120,161
2021,2,120,169
2021,4,122,161
2021,4,122,169
2021,4,123,161
2021,4,123,169
2021,5,124,161
2021,5,124,169
2021,5,125,161
2021,5,125,169
2021,5,126,161
2021,5,126,169
2021,5,127,161
2021,5,127,169
2021,3,128,161
2021,3,128,169
2021,3,129,161
2021,3,129,169
2021,3,130,161
2021,3,130,169
2021,3,131,161
2021,3,131,169
2021,1,132,161
2021,1,132,169
2021,1,133,161
2021,1,133,169
2021,1,117,161
2021,1,117,169
2021,1,134,161
2021,1,134,169
2021,2,135,161
2021,2,135,169
2021,2,136,161
2021,2,136,169
2021,3,137,161
2021,3,137,169
2021,3,138,161
2021,3,138,169
2021,2,139,161
2021,2,139,169
2021,2,140,161
2021,2,140,169
2021,2,141,161
2021,2,141,169
2021,2,142,161
2021,2,142,169
2021,2,144,161
2021,2,144,169
2021,2,145,161
2021,2,145,169
2021,3,146,161
2021,3,146,169
2021,3,147,161
2021,3,147,169
2021,4,149,161
2021,4,149,169
2021,4,150,161
2021,4,150,169
2021,5,151,161
2021,5,151,169
2021,5,152,161
2021,5,152,169
2021,5,153,161
2021,5,153,169
2021,5,154,161
2021,5,154,169
2021,5,155,161
2021,5,155,169
2021,5,175,161
2021,5,175,169
2021,4,121,161
2021,4,121,169
2021,4,156,161
2021,4,156,169
2021,3,148,161
2021,3,148,169
2021,3,157,161
2021,3,157,169
2021,2,158,161
2021,2,158,169
2021,2,172,161
2021,2,172,169
2021,1,159,161
2021,1,159,169
2021,1,160,161
2021,1,160,169
2021,0,161,161
2021,0,161,169
2021,0,169,161
2021,0,169,169
2021,1,143,161
2021,1,143,169
2021,1,162,161
2021,1,162,169
2021,2,163,161
2021,2,163,169
2021,2,164,161
2021,2,164,169
2021,3,165,161
2021,3,165,169
2021,3,166,161
2021,3,166,169
2021,2,167,161
2021,2,167,169
2021,2,168,161
2021,2,168,169
2021,5,176,161
2021,5,176,169
2021,5,177,161
2021,5,177,169
2021,5,178,161
2021,5,178,169
2021,5,179,161
2021,5,179,169
2021,4,174,161
2021,4,174,169
2021,4,180,161
2021,4,180,169
2021,3,181,161
2021,3,181,169
2021,3,197,161
2021,3,197,169
2021,2,173,161
2021,2,173,169
2021,2,182,161
2021,2,182,169
2021,2,183,161
2021,2,183,169
2021,2,196,161
2021,2,196,169
2021,1,184,161
2021,1,184,169
2021,1,185,161
2021,1,185,169
2021,1,186,161
2021,1,186,169
2021,1,187,161
2021,1,187,169
2021,2,188,161
2021,2,188,169
2021,2,189,161
2021,2,189,169
2021,2,190,161
2021,2,190,169
2021,2,191,161
2021,2,191,169
2021,2,192,161
2021,2,192,169
2021,2,193,161
2021,2,193,169
2021,2,194,161
2021,2,194,169
2021,2,195,161
2021,2,195,169
2021,4,198,161
2021,4,198,169
2021,4,199,161
2021,4,199,169
2021,5,105,161
2021,5,105,169
2021,5,200,161
2021,5,200,169
2021,6,118,161
2021,6,118,169
2021,6,201,161
2021,6,201,169
2021,4,204,161
2021,4,204,169
2021,4,205,161
2021,4,205,169
2021,3,206,161
2021,3,206,169
2021,3,207,161
2021,3,207,169
2021,3,208,161
2021,3,208,169
2021,3,209,161
2021,3,209,169
2021,2,210,161
2021,2,210,169
2021,2,211,161
2021,2,211,169
2021,3,212,161
2021,3,212,169
2021,3,213,161
2021,3,213,169
2021,3,214,161
2021,3,214,169
2021,3,215,161
2021,3,215,169
2021,3,216,161
2021,3,216,169
2021,3,217,161
2021,3,217,169
2021,3,219,161
2021,3,219,169
2021,3,220,161
2021,3,220,169
2021,4,221,161
2021,4,221,169
2021,4,222,161
2021,4,222,169
2021,5,203,161
2021,5,203,169
2021,5,223,161
2021,5,223,169
2021,6,202,161
2021,6,202,169
2021,6,224,161
2021,6,224,169
2021,6,51,161
2021,6,51,169
2021,6,225,161
2021,6,225,169
2021,5,90,161
2021,5,90,169
2021,5,226,161
2021,5,226,169
2021,4,227,161
2021,4,227,169
2021,4,228,161
2021,4,228,169
2021,3,229,161
2021,3,229,169
2021,3,230,161
2021,3,230,169
2021,4,218,161
2021,4,218,169
2021,4,231,161
2021,4,231,169
2021,4,233,161
2021,4,233,169
2021,4,234,161
2021,4,234,169
2021,4,235,161
2021,4,235,169
2021,4,236,161
2021,4,236,169
2021,5,232,161
2021,5,232,169
2021,5,238,161
2021,5,238,169
2021,5,239,161
2021,5,239,169
2021,5,240,161
2021,5,240,169
2021,4,242,161
2021,4,242,169
2021,4,243,161
2021,4,243,169
2021,5,171,161
2021,5,171,169
2021,5,244,161
2021,5,244,169
2021,6,22,161
2021,6,22,169
2021,6,245,161
2021,6,245,169
2021,6,91,161
2021,6,91,169
2021,6,246,161
2021,6,246,169
2021,5,247,161
2021,5,247,169
2021,5,248,161
2021,5,248,169
2021,4,250,161
2021,4,250,169
2021,4,251,161
2021,4,251,169
2021,5,241,161
2021,5,241,169
2021,5,252,161
2021,5,252,169
2021,5,253,161
2021,5,253,169
2021,5,254,161
2021,5,254,169
2021,5,237,161
2021,5,237,169
2021,5,255,161
2021,5,255,169
2021,6,256,161
2021,6,256,169
2021,6,257,161
2021,6,257,169
2021,6,258,161
2021,6,258,169
2021,6,259,161
2021,6,259,169
2021,5,260,161
2021,5,260,169
2021,5,261,161
2021,5,261,169
2021,5,249,161
2021,5,249,169
2021,5,262,161
2021,5,262,169
2021,5,263,161
2021,5,263,169
2021,5,264,161
2021,5,264,169
2021,6,53,161
2021,6,53,169
2021,6,266,161
2021,6,266,169
2021,6,265,161
2021,6,265,169
2021,6,267,161
2021,6,267,169
2021,6,268,161
2021,6,268,169
2021,6,269,161
2021,6,269,169
2021,6,270,161
2021,6,270,169
2021,6,271,161
2021,6,271,169
2021,7,272,161
2021,7,272,169
2021,7,273,161
2021,7,273,169
2021,6,274,161
2021,6,274,169
2021,6,275,161
2021,6,275,169
2021,7,170,161
2021,7,170,169
2021,7,276,161
2021,7,276,169
2021,8,47,161
2021,8,47,169
2021,8,277,161
2021,8,277,169
2021,9,1,143
2021,9,1,162
2021,9,2,143
2021,9,2,162
2021,8,3,143
2021,8,3,162
2021,8,4,143
2021,8,4,162
2021,7,5,143
2021,7,5,162
2021,7,6,143
2021,7,6,162
2021,6,7,143
2021,6,7,162
2021,6,8,143
2021,6,8,162
2021,5,9,143
2021,5,9,162
2021,5,10,143
2021,5,10,162
2021,5,11,143
2021,5,11,162
2021,5,25,143
2021,5,25,162
2021,5,12,143
2021,5,12,162
2021,5,13,143
2021,5,13,162
2021,6,14,143
2021,6,14,162
2021,6,15,143
2021,6,15,162
2021,7,16,143
2021,7,16,162
2021,7,17,143
2021,7,17,162
2021,7,18,143
2021,7,18,162
2021,7,19,143
2021,7,19,162
2021,6,20,143
2021,6,20,162
2021,6,21,143
2021,6,21,162
2021,5,23,143
2021,5,23,162
2021,5,24,143
2021,5,24,162
2021,5,27,143
2021,5,27,162
2021,5,28,143
2021,5,28,162
2021,6,29,143
2021,6,29,162
2021,6,30,143
2021,6,30,162
2021,7,31,143
2021,7,31,162
2021,7,114,143
2021,7,114,162
2021,8,32,143
2021,8,32,162
2021,8,33,143
2021,8,33,162
2021,8,34,143
2021,8,34,162
2021,8,37,143
2021,8,37,162
2021,9,35,143
2021,9,35,162
2021,9,58,143
2021,9,58,162
2021,9,36,143
2021,9,36,162
2021,9,66,143
2021,9,66,162
2021,7,38,143
2021,7,38,162
2021,7,39,143
2021,7,39,162
2021,5,41,143
2021,5,41,162
2021,5,42,143
2021,5,42,162
2021,4,43,143
2021,4,43,162
2021,4,45,143
2021,4,45,162
2021,4,26,143
2021,4,26,162
2021,4,44,143
2021,4,44,162
2021,4,46,143
2021,4,46,162
2021,4,57,143
2021,4,57,162
2021,5,48,143
2021,5,48,162
2021,5,54,143
2021,5,54,162
2021,6,49,143
2021,6,49,162
2021,6,50,143
2021,6,50,162
2021,6,52,143
2021,6,52,162
2021,6,82,143
2021,6,82,162
2021,5,55,143
2021,5,55,162
2021,5,56,143
2021,5,56,162
2021,5,61,143
2021,5,61,162
2021,5,62,143
2021,5,62,162
2021,6,40,143
2021,6,40,162
2021,6,63,143
2021,6,63,162
2021,7,64,143
2021,7,64,162
2021,7,65,143
2021,7,65,162
2021,8,67,143
2021,8,67,162
2021,8,68,143
2021,8,68,162
2021,6,69,143
2021,6,69,162
2021,6,70,143
2021,6,70,162
2021,5,71,143
2021,5,71,162
2021,5,72,143
2021,5,72,162
2021,4,60,143
2021,4,60,162
2021,4,73,143
2021,4,73,162
2021,3,59,143
2021,3,59,162
2021,3,74,143
2021,3,74,162
2021,3,75,143
2021,3,75,162
2021,3,89,143
2021,3,89,162
2021,3,76,143
2021,3,76,162
2021,3,88,143
2021,3,88,162
2021,3,77,143
2021,3,77,162
2021,3,87,143
2021,3,87,162
2021,4,78,143
2021,4,78,162
2021,4,79,143
2021,4,79,162
2021,5,80,143
2021,5,80,162
2021,5,84,143
2021,5,84,162
2021,5,81,143
2021,5,81,162
2021,5,83,143
2021,5,83,162
2021,4,85,143
2021,4,85,162
2021,4,86,143
2021,4,86,162
2021,7,95,143
2021,7,95,162
2021,7,96,143
2021,7,96,162
2021,7,98,143
2021,7,98,162
2021,7,99,143
2021,7,99,162
2021,6,94,143
2021,6,94,162
2021,6,100,143
2021,6,100,162
2021,5,93,143
2021,5,93,162
2021,5,101,143
2021,5,101,162
2021,5,92,143
2021,5,92,162
2021,5,102,143
2021,5,102,162
2021,4,103,143
2021,4,103,162
2021,4,104,143
2021,4,104,162
2021,2,106,143
2021,2,106,162
2021,2,107,143
2021,2,107,162
2021,3,108,143
2021,3,108,162
2021,3,109,143
2021,3,109,162
2021,4,110,143
2021,4,110,162
2021,4,111,143
2021,4,111,162
2021,3,112,143
2021,3,112,162
2021,3,113,143
2021,3,113,162
2021,2,115,143
2021,2,115,162
2021,2,116,143
2021,2,116,162
2021,3,119,143
2021,3,119,162
2021,3,120,143
2021,3,120,162
2021,5,122,143
2021,5,122,162
2021,5,123,143
2021,5,123,162
2021,6,124,143
2021,6,124,162
2021,6,125,143
2021,6,125,162
2021,6,126,143
2021,6,126,162
2021,6,127,143
2021,6,127,162
2021,4,128,143
2021,4,128,162
2021,4,129,143
2021,4,129,162
2021,4,130,143
2021,4,130,162
2021,4,131,143
2021,4,131,162
2021,2,132,143
2021,2,132,162
2021,2,133,143
2021,2,133,162
2021,1,117,143
2021,1,117,162
2021,1,134,143
2021,1,134,162
2021,2,135,143
2021,2,135,162
2021,2,136,143
2021,2,136,162
2021,2,137,143
2021,2,137,162
2021,2,138,143
2021,2,138,162
2021,1,139,143
2021,1,139,162
2021,1,140,143
2021,1,140,162
2021,1,141,143
2021,1,141,162
2021,1,142,143
2021,1,142,162
2021,3,144,143
2021,3,144,162
2021,3,145,143
2021,3,145,162
2021,4,146,143
2021,4,146,162
2021,4,147,143
2021,4,147,162
2021,5,149,143
2021,5,149,162
2021,5,150,143
2021,5,150,162
2021,6,151,143
2021,6,151,162
2021,6,152,143
2021,6,152,162
2021,6,153,143
2021,6,153,162
2021,6,154,143
2021,6,154,162
2021,6,155,143
2021,6,155,162
2021,6,175,143
2021,6,175,162
2021,5,121,143
2021,5,121,162
2021,5,156,143
2021,5,156,162
2021,4,148,143
2021,4,148,162
2021,4,157,143
2021,4,157,162
2021,3,158,143
2021,3,158,162
2021,3,172,143
2021,3,172,162
2021,2,159,143
2021,2,159,162
2021,2,160,143
2021,2,160,162
2021,1,161,143
2021,1,161,162
2021,1,169,143
2021,1,169,162
2021,0,143,143
2021,0,143,162
2021,0,162,143
2021,0,162,162
2021,1,163,143
2021,1,163,162
2021,1,164,143
2021,1,164,162
2021,2,165,143
2021,2,165,162
2021,2,166,143
2021,2,166,162
2021,1,167,143
2021,1,167,162
2021,1,168,143
2021,1,168,162
2021,6,176,143
2021,6,176,162
2021,6,177,143
2021,6,177,162
2021,6,178,143
2021,6,178,162
2021,6,179,143
2021,6,179,162
2021,5,174,143
2021,5,174,162
2021,5,180,143
2021,5,180,162
2021,4,181,143
2021,4,181,162
2021,4,197,143
2021,4,197,162
2021,3,173,143
2021,3,173,162
2021,3,182,143
2021,3,182,162
2021,3,183,143
2021,3,183,162
2021,3,196,143
2021,3,196,162
2021,2,184,143
2021,2,184,162
2021,2,185,143
2021,2,185,162
2021,1,186,143
2021,1,186,162
2021,1,187,143
2021,1,187,162
2021,2,188,143
2021,2,188,162
2021,2,189,143
2021,2,189,162
2021,2,190,143
2021,2,190,162
2021,2,191,143
2021,2,191,162
2021,2,192,143
2021,2,192,162
2021,2,193,143
2021,2,193,162
2021,3,194,143
2021,3,194,162
2021,3,195,143
2021,3,195,162
2021,5,198,143
2021,5,198,162
2021,5,199,143
2021,5,199,162
2021,6,105,143
2021,6,105,162
2021,6,200,143
2021,6,200,162
2021,7,118,143
2021,7,118,162
2021,7,201,143
2021,7,201,162
2021,5,204,143
2021,5,204,162
2021,5,205,143
2021,5,205,162
2021,4,206,143
2021,4,206,162
2021,4,207,143
2021,4,207,162
2021,3,208,143
2021,3,208,162
2021,3,209,143
2021,3,209,162
2021,2,210,143
2021,2,210,162
2021,2,211,143
2021,2,211,162
2021,3,212,143
2021,3,212,162
2021,3,213,143
2021,3,213,162
2021,3,214,143
2021,3,214,162
2021,3,215,143
2021,3,215,162
2021,3,216,143
2021,3,216,162
2021,3,217,143
2021,3,217,162
2021,4,219,143
2021,4,219,162
2021,4,220,143
2021,4,220,162
2021,5,221,143
2021,5,221,162
2021,5,222,143
2021,5,222,162
2021,6,203,143
2021,6,203,162
2021,6,223,143
2021,6,223,162
2021,7,202,143
2021,7,202,162
2021,7,224,143
2021,7,224,162
2021,7,51,143
2021,7,51,162
2021,7,225,143
2021,7,225,162
2021,6,90,143
2021,6,90,162
2021,6,226,143
2021,6,226,162
2021,5,227,143
2021,5,227,162
2021,5,228,143
2021,5,228,162
2021,4,229,143
2021,4,229,162
2021,4,230,143
2021,4,230,162
2021,4,218,143
2021,4,218,162
2021,4,231,143
2021,4,231,162
2021,4,233,143
2021,4,233,162
2021,4,234,143
2021,4,234,162
2021,4,235,143
2021,4,235,162
2021,4,236,143
2021,4,236,162
2021,5,232,143
2021,5,232,162
2021,5,238,143
2021,5,238,162
2021,5,239,143
2021,5,239,162
2021,5,240,143
2021,5,240,162
2021,5,242,143
2021,5,242,162
2021,5,243,143
2021,5,243,162
2021,6,171,143
2021,6,171,162
2021,6,244,143
2021,6,244,162
2021,7,22,143
2021,7,22,162
2021,7,245,143
2021,7,245,162
2021,7,91,143
2021,7,91,162
2021,7,246,143
2021,7,246,162
2021,6,247,143
2021,6,247,162
2021,6,248,143
2021,6,248,162
2021,5,250,143
2021,5,250,162
2021,5,251,143
2021,5,251,162
2021,5,241,143
2021,5,241,162
2021,5,252,143
2021,5,252,162
2021,5,253,143
2021,5,253,162
2021,5,254,143
2021,5,254,162
2021,5,237,143
2021,5,237,162
2021,5,255,143
2021,5,255,162
2021,6,256,143
2021,6,256,162
2021,6,257,143
2021,6,257,162
2021,6,258,143
2021,6,258,162
2021,6,259,143
2021,6,259,162
2021,6,260,143
2021,6,260,162
2021,6,261,143
2021,6,261,162
2021,6,249,143
2021,6,249,162
2021,6,262,143
2021,6,262,162
2021,6,263,143
2021,6,263,162
2021,6,264,143
2021,6,264,162
2021,7,53,143
2021,7,53,162
2021,7,266,143
2021,7,266,162
2021,7,265,143
2021,7,265,162
2021,7,267,143
2021,7,267,162
2021,7,268,143
2021,7,268,162
2021,7,269,143
2021,7,269,162
2021,6,270,143
2021,6,270,162
2021,6,271,143
2021,6,271,162
2021,7,272,143
2021,7,272,162
2021,7,273,143
2021,7,273,162
2021,7,274,143
2021,7,274,162
2021,7,275,143
2021,7,275,162
2021,8,170,143
2021,8,170,162
2021,8,276,143
2021,8,276,162
2021,9,47,143
2021,9,47,162
2021,9,277,143
2021,9,277,162
2021,10,1,163
2021,10,1,164
2021,10,2,163
2021,10,2,164
2021,9,3,163
2021,9,3,164
2021,9,4,163
2021,9,4,164
2021,8,5,163
2021,8,5,164
2021,8,6,163
2021,8,6,164
2021,7,7,163
2021,7,7,164
2021,7,8,163
2021,7,8,164
2021,6,9,163
2021,6,9,164
2021,6,10,163
2021,6,10,164
2021,5,11,163
2021,5,11,164
2021,5,25,163
2021,5,25,164
2021,5,12,163
2021,5,12,164
2021,5,13,163
2021,5,13,164
2021,6,14,163
2021,6,14,164
2021,6,15,163
2021,6,15,164
2021,6,16,163
2021,6,16,164
2021,6,17,163
2021,6,17,164
2021,6,18,163
2021,6,18,164
2021,6,19,163
2021,6,19,164
2021,5,20,163
2021,5,20,164
2021,5,21,163
2021,5,21,164
2021,5,23,163
2021,5,23,164
2021,5,24,163
2021,5,24,164
2021,6,27,163
2021,6,27,164
2021,6,28,163
2021,6,28,164
2021,7,29,163
2021,7,29,164
2021,7,30,163
2021,7,30,164
2021,8,31,163
2021,8,31,164
2021,8,114,163
2021,8,114,164
2021,9,32,163
2021,9,32,164
2021,9,33,163
2021,9,33,164
2021,9,34,163
2021,9,34,164
2021,9,37,163
2021,9,37,164
2021,10,35,163
2021,10,35,164
2021,10,58,163
2021,10,58,164
2021,10,36,163
2021,10,36,164
2021,10,66,163
2021,10,66,164
2021,8,38,163
2021,8,38,164
2021,8,39,163
2021,8,39,164
2021,6,41,163
2021,6,41,164
2021,6,42,163
2021,6,42,164
2021,5,43,163
2021,5,43,164
2021,5,45,163
2021,5,45,164
2021,5,26,163
2021,5,26,164
2021,5,44,163
2021,5,44,164
2021,4,46,163
2021,4,46,164
2021,4,57,163
2021,4,57,164
2021,5,48,163
2021,5,48,164
2021,5,54,163
2021,5,54,164
2021,5,49,163
2021,5,49,164
2021,5,50,163
2021,5,50,164
2021,5,52,163
2021,5,52,164
2021,5,82,163
2021,5,82,164
2021,4,55,163
2021,4,55,164
2021,4,56,163
2021,4,56,164
2021,6,61,163
2021,6,61,164
2021,6,62,163
2021,6,62,164
2021,7,40,163
2021,7,40,164
2021,7,63,163
2021,7,63,164
2021,8,64,163
2021,8,64,164
2021,8,65,163
2021,8,65,164
2021,9,67,163
2021,9,67,164
2021,9,68,163
2021,9,68,164
2021,7,69,163
2021,7,69,164
2021,7,70,163
2021,7,70,164
2021,6,71,163
2021,6,71,164
2021,6,72,163
2021,6,72,164
2021,5,60,163
2021,5,60,164
2021,5,73,163
2021,5,73,164
2021,4,59,163
2021,4,59,164
2021,4,74,163
2021,4,74,164
2021,4,75,163
2021,4,75,164
2021,4,89,163
2021,4,89,164
2021,4,76,163
2021,4,76,164
2021,4,88,163
2021,4,88,164
2021,3,77,163
2021,3,77,164
2021,3,87,163
